Date,Ticker,Action,Price,Shares,Value,Signal_Probability
2024-02-21 00:00:00,NVDA,BUY,67.43819427490234,74.06789355366719,4995.004995004995,0.9551222920417786
2024-03-25 00:00:00,NVDA,SELL,94.9588394165039,37.033946776833595,3516.7006049406937,0.9040420651435852
2024-04-19 00:00:00,NVDA,BUY,76.16539001464844,66.45450002071794,5061.532912306445,0.946021556854248
2024-06-24 00:00:00,NVDA,BUY,118.0660400390625,44.702314070716355,5277.825202911944,0.9672150611877441
2024-07-10 00:00:00,NVDA,SELL,134.85980224609375,74.09538043413394,9992.488352696388,0.9874826669692993
2024-07-11 00:00:00,NVDA,BUY,127.35260009765625,42.19378003062016,5373.487594848043,0.937231719493866
2024-07-17 00:00:00,NVDA,BUY,117.94607543945312,45.09289533748372,5318.530035258219,0.9956557750701904
2024-07-19 00:00:00,NVDA,BUY,117.88611602783203,45.109053281487235,5317.731089047062,0.9554938077926636
2024-07-25 00:00:00,NVDA,BUY,112.23820495605469,46.85714283277258,5259.161600919858,0.956917405128479
2024-07-30 00:00:00,NVDA,BUY,103.69139862060547,49.6732733817945,5150.691191021965,0.9881530404090881
2024-08-05 00:00:00,NVDA,BUY,100.41261291503906,50.797965622396624,5100.756458913173,0.9767817854881287
2024-08-07 00:00:00,NVDA,BUY,98.8731918334961,51.310623023580014,5073.245073306628,0.9746425151824951
2024-08-19 00:00:00,NVDA,SELL,129.9516143798828,60.769517091640324,7897.096851144541,0.9720482230186462
2024-08-29 00:00:00,NVDA,BUY,117.54623413085938,46.68823167398988,5488.025811506619,0.9704123139381409
2024-09-06 00:00:00,NVDA,BUY,102.7917251586914,50.582897137756724,5199.503260314647,0.9827234745025635
2024-10-01 00:00:00,NVDA,BUY,116.9664535522461,47.12360875862848,5511.881395080335,0.9925858378410339
2024-10-15 00:00:00,NVDA,BUY,131.56228637695312,44.60160667862914,5867.889350726032,0.9275939464569092
2024-10-21 00:00:00,NVDA,SELL,143.66880798339844,57.14538654660352,8210.00956690106,0.9690781831741333
2024-10-31 00:00:00,NVDA,BUY,132.72195434570312,44.67405640191047,5929.228074211728,0.9748149514198303
2024-11-07 00:00:00,NVDA,SELL,148.83734130859375,52.08856109569398,7752.722946073343,0.9935084581375122
2024-11-19 00:00:00,NVDA,SELL,146.9678497314453,46.87970498612458,6889.809437855245,0.9730381965637207
2024-11-21 00:00:00,NVDA,SELL,146.62796020507812,42.19173448751212,6186.4879654181495,0.953046977519989
2024-11-25 00:00:00,NVDA,BUY,135.9810028076172,44.81583331733326,6094.101956149998,0.9231926798820496
2024-11-27 00:00:00,NVDA,BUY,135.3011932373047,44.93184065176739,6079.3316545325615,0.9719951748847961
2024-12-05 00:00:00,NVDA,SELL,145.02841186523438,41.42411332559204,6007.673368536106,0.9762917160987854
2024-12-10 00:00:00,NVDA,BUY,135.04058837890625,45.121122558794774,6093.182938656386,0.9335572123527527
2024-12-18 00:00:00,NVDA,BUY,128.88192749023438,46.145099936017665,5947.269423983447,0.9980251789093018
2024-12-31 00:00:00,NVDA,BUY,134.26075744628906,45.333040399363384,6086.44834136175,0.9560369849205017
2025-01-06 00:00:00,NVDA,SELL,149.39744567871094,42.34863254439702,6326.777530119244,0.972105085849762
2025-01-14 00:00:00,NVDA,BUY,131.73129272460938,45.94015744642141,6051.756328389181,0.9614943265914917
2025-01-23 00:00:00,NVDA,SELL,147.1879425048828,40.58856848766557,5974.1478849180185,0.9737308025360107
2025-01-27 00:00:00,NVDA,BUY,118.39421081542969,48.405049083375644,5730.877585708397,0.9760968089103699
2025-02-03 00:00:00,NVDA,BUY,116.63459777832031,48.69833048145878,5679.910188180661,0.9540724158287048
2025-03-03 00:00:00,NVDA,BUY,114.03515625,49.09413162831479,5598.456971192944,0.9788017272949219
2025-03-04 00:00:00,NVDA,BUY,115.96473693847656,48.83445495129715,5663.074721961058,0.9600881338119507
2025-03-06 00:00:00,NVDA,BUY,110.5459213256836,49.45576509296836,5467.13311706877,0.9671117067337036
2025-03-07 00:00:00,NVDA,BUY,112.66545867919922,49.248077333281444,5548.557221822828,0.9949630498886108
2025-03-10 00:00:00,NVDA,BUY,106.95669555664062,49.683744125685166,5314.00909456494,0.969112753868103
2025-03-11 00:00:00,NVDA,BUY,108.73631286621094,49.57980257540883,5391.124924684625,0.976545512676239
2025-03-26 00:00:00,NVDA,BUY,113.74568939208984,49.418748661595636,5621.169635407613,0.9542778134346008
2025-03-31 00:00:00,NVDA,BUY,108.36636352539062,20.140974422148652,2182.604155986155,0.9921034574508667
2025-04-03 00:00:00,NVDA,BUY,101.78719329833984,0.011616596331361254,1.1824207362490535,0.9370917081832886
2025-06-25 00:00:00,NVDA,SELL,154.30130004882812,42.4380893696365,6548.252361323265,0.9659309387207031
2025-06-30 00:00:00,NVDA,SELL,157.98109436035156,40.61931411093779,6417.0836954128235,0.96214759349823
2025-07-01 00:00:00,NVDA,SELL,153.29136657714844,38.87848636332617,5959.736305085298,0.9279776215553284
2025-07-02 00:00:00,NVDA,SELL,157.2411346435547,37.212265519183624,5851.298852893659,0.9448447823524475
2025-07-03 00:00:00,NVDA,SELL,159.3310089111328,35.61745413979004,5674.964902938751,0.9350290298461914
2025-07-08 00:00:00,NVDA,SELL,159.99098205566406,34.09099181951332,5454.251260455546,0.9342414140701294
2025-07-09 00:00:00,NVDA,SELL,162.87081909179688,32.62994931296275,5314.466571526058,0.94671630859375
2025-07-10 00:00:00,NVDA,SELL,164.09075927734375,31.23152291383578,5124.804308319072,0.9528170228004456
2025-07-11 00:00:00,NVDA,SELL,164.91070556640625,29.89302907467139,4929.680516221155,0.970401406288147
2025-07-14 00:00:00,NVDA,SELL,164.06076049804688,28.61189925718547,4694.089951427351,0.960491955280304
2025-07-15 00:00:00,NVDA,SELL,170.69036865234375,27.385675003306098,4674.470962107593,0.969897985458374
2025-07-16 00:00:00,NVDA,SELL,171.36033630371094,26.21200321745012,4491.697686536206,0.9715547561645508
2025-07-17 00:00:00,NVDA,SELL,172.99024963378906,25.08863165098797,4340.0886522745905,0.9715547561645508
2025-07-18 00:00:00,NVDA,SELL,172.40028381347656,24.01340458023134,4139.917764959721,0.9734684228897095
2025-07-21 00:00:00,NVDA,SELL,171.37034606933594,22.984258669649996,3938.8203623650547,0.9675741791725159
2025-07-24 00:00:00,NVDA,SELL,173.73020935058594,21.999219012379285,3821.928924570044,0.9004952907562256
